26.236080,-90.281
26.258352,-88.281
26.280624,-90.781
26.302897,-78.281
26.325169,-78.781
26.347441,-89.781
26.369711,-88.781
26.391981,-88.781
26.414253,-88.281
26.436525,-85.281
26.458796,-80.281
26.481068,-85.781
26.503340,-91.781
26.525612,-95.281
26.547884,-88.281
26.570156,-83.781
26.592428,-87.781
26.614700,-88.281
26.636972,-84.281
26.659245,-82.781
26.681515,-85.781
26.703787,-86.781
26.726057,-87.281
26.748329,-84.281
26.770599,-86.281
26.792872,-86.781
26.815144,-80.781
26.837416,-82.781
26.859688,-86.781
26.881960,-82.281
26.904232,-93.781
26.926504,-87.781
26.948776,-87.281
26.971048,-84.281
26.993319,-90.781
27.015591,-86.281
27.037863,-83.281
27.060135,-82.281
27.082403,-86.781
27.104675,-86.281
27.126947,-87.781
27.149220,-86.281
27.171492,-85.281
27.193764,-85.281
27.216036,-86.281
27.238308,-81.281
27.260580,-81.781
27.282852,-82.281
27.305122,-80.781
27.327395,-88.281
27.349667,-80.781
27.371939,-83.781
27.394209,-87.781
27.416479,-82.781
27.438751,-80.781
27.461023,-83.281
27.483295,-84.781
27.505568,-82.781
27.527840,-85.781
27.550112,-86.781
27.572384,-87.281
27.594656,-86.781
27.616928,-88.781
27.639198,-83.781
27.661470,-82.781
27.683743,-80.781
27.706013,-84.281
27.728285,-82.781
27.750557,-80.281
27.772827,-88.281
27.795099,-86.781
27.817371,-90.281
27.839644,-86.781
27.861916,-95.281
27.884188,-90.781
27.906460,-86.281
27.928732,-85.281
27.951002,-84.281
27.973274,-84.281
27.995546,-85.781
28.017817,-87.281
28.040089,-84.281
28.062361,-89.781
28.084633,-88.281
28.106903,-88.781
28.129175,-82.281
28.151447,-85.781
28.173719,-84.281
28.195992,-84.781
28.218264,-87.781
28.240536,-88.781
28.262806,-86.281
28.285078,-86.781
28.307350,-87.281
28.329620,-91.281
28.351892,-89.281
28.374165,-82.281
28.396437,-84.281
28.418709,-87.781
28.440981,-86.281
28.463251,-86.781
28.485523,-90.781
28.507795,-86.281
28.530067,-91.281
28.552340,-91.281
28.574610,-87.281
28.596882,-88.781
28.619154,-93.781
28.641424,-90.781
28.663696,-85.281
28.685968,-94.281
28.708241,-87.781
28.730513,-88.781
28.752785,-88.281
28.775057,-88.281
28.797329,-90.281
28.819599,-90.781
28.841871,-92.781
28.864143,-92.281
28.886414,-89.781
28.908686,-92.781
28.930958,-87.281
28.953228,-82.781
28.975500,-87.781
28.997772,-85.781
29.020044,-96.281
29.042316,-87.281
29.064589,-89.781
29.086861,-89.281
29.109133,-88.281
29.131405,-88.281
29.153675,-88.281
29.175947,-91.781
29.198217,-81.781
29.220490,-83.281
29.242762,-88.781
29.265032,-88.781
29.287304,-90.281
29.309576,-87.781
29.331848,-84.281
29.354120,-86.281
29.376392,-87.281
29.398664,-85.281
29.420937,-89.781
29.443209,-92.281
29.465481,-90.781
29.487753,-87.281
29.510021,-90.281
29.532293,-87.281
29.554565,-83.781
29.576836,-87.781
29.599108,-85.781
29.621380,-87.281
29.643652,-84.281
29.665924,-87.281
29.688196,-90.781
29.710468,-91.781
29.732740,-91.281
29.755013,-87.281
29.777285,-88.781
29.799557,-90.781
29.821827,-87.781
29.844097,-86.281
29.866369,-86.281
29.888639,-88.281
29.910912,-89.281
29.933184,-90.781
29.955456,-97.281
29.977728,-86.781
30.000000,-95.313
